,CASE_NO,DECISION_DATE,CASE_RECEIVED_DATE,CASE_STATUS,REQUESTED_START_DATE_OF_NEED,REQUESTED_END_DATE_OF_NEED,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_ADDRESS1,AGENT_ATTORNEY_ADDRESS2,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,AGENT_ATTORNEY_POSTAL_CODE,JOB_TITLE,NBR_WORKERS_CERTIFIED,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY,ALIEN_WORK_CITY,ALIEN_WORK_STATE,ORGANIZATION_FLAG
2260,C-09013-16886,2009-02-09 11:02:23,2009-01-13 00:00:00,Withdrawn,2009-03-01 00:00:00,2009-11-30 00:00:00,,,DESERT STAR DAIRY,012 N ROOSEVELT ROAD A,,TEXICO,NM,88135,NELLI NIKOVA,BRACEWELL &  GIULIANI  LLP,"711 LOUISIANA, SUITE 2300",HOUSTON,TX,77002-2770,"FARMWORKER, GRAIN II",,8.7,HR,TEXICO,NM,S
2261,C-09009-16759,2009-02-09 11:40:39,2008-12-23 00:00:00,Certified - Full,2009-02-15 00:00:00,2009-12-15 00:00:00,2009-02-15 00:00:00,2009-12-15 00:00:00,SWANN STABLES FARM,1025 RIVER RD,,KODAK,TN,28394,"INTERNATIONAL LABOR MANAGEMENT CORP., LABOR CONSUL",234 CAMERON AVENUE,PO BOX 630,VASS,NC,28394,"FARMWORKER, GENERAL I",8.0,9.13,HR,KODAK,TN,S
2262,C-09014-17065,2009-02-09 11:57:50,2009-01-14 00:00:00,Certified - Full,2009-03-10 00:00:00,2009-11-10 00:00:00,2009-03-10 00:00:00,2009-11-10 00:00:00,"WALL BROTHERS ORCHARDS, INC.",11186 S. 5600 W.,,PAYSON,UT,84561,JON P. CLANCY,NORTH AMERICAN LABOR SERVICE INC,3900 RED HILL RD.,VANCLEAVE,MS,39565,"FARMWORKER, FRUIT II",24.0,9.42,HR,PAYSON,UT,S
2263,C-09015-17125,2009-02-09 11:59:14,2009-01-15 00:00:00,Certified - Full,2009-03-01 00:00:00,2009-12-31 00:00:00,2009-03-01 00:00:00,2009-12-31 00:00:00,BEFORT FARMS,2094 - 260TH AVE,,HAYS,KS,67601,SPENCER GARTIN,20685 US HWY 377,,WHITESBORO,TX,76273,"FARM WORKER, GRAIN 1",7.0,9.9,HR,HAYS,KS,S
2264,C-09009-16747,2009-02-09 12:00:03,2009-01-09 00:00:00,Certified - Full,2009-03-02 00:00:00,2009-10-31 00:00:00,2009-03-02 00:00:00,2009-10-31 00:00:00,THOMAS E. BEBOUT,570 BEBOUT ROAD,,VENETIA,PA,15367,SEASONAL HANDS LLC - MAYRA DIAZ BALLARD,3273 S.R. 131,,MAYFIELD,KY,42066-4302,HORTICULTURAL WORKER I,2.0,9.7,HR,VENETIA,PA,S
2265,C-09007-16623,2009-02-09 12:02:32,2009-01-07 00:00:00,Certified - Full,2009-02-21 00:00:00,2009-12-05 00:00:00,2009-02-21 00:00:00,2009-12-05 00:00:00,EAST COAST NURSERIES INC,301 REEVES AVENUE,,RIVERHEAD,NY,11901,MELINDA A. RUBIN,1 JACKSON AVE. SOUTH,BUILDING 1,HAMPTON BAYS,NY,11946,HORTICULTURAL WORKER II,28.0,9.7,HR,RIVERHEAD,NY,S
2266,C-09013-16861,2009-02-09 12:04:45,2009-01-13 00:00:00,Certified - Full,2009-03-02 00:00:00,2009-12-15 00:00:00,2009-03-02 00:00:00,2009-12-15 00:00:00,"POOLE LANDSCAPING, INC.",7802 BIGGS FORD ROAD,,FREDERICK,MD,21701,,,,,,,HORTICULTURE WORKER II,45.0,9.7,HR,FREDERICK,MD,S
2267,C-09015-17160,2009-02-09 12:08:46,2009-01-15 00:00:00,Certified - Full,2009-03-01 00:00:00,2009-12-20 00:00:00,2009-03-01 00:00:00,2009-12-20 00:00:00,BOLTON ORCHARDS,76 WILDER RD,,BOLTON,MA,01740,"NEW ENGLAND APPLE COUNCIL, INC., JOSEPH YOUNG",7 MAIN STREET,,GOFFSTOWN,NH,03045,"FARMWORKER, DIVERSIFIED CROPS I",3.0,7.25,HR,BOLTON,MA,S
2268,C-09009-16732,2009-02-09 12:25:01,2009-01-09 00:00:00,Certified - Full,2009-03-01 00:00:00,2009-12-31 00:00:00,2009-03-01 00:00:00,2009-12-31 00:00:00,RICHARD AND RITA NYGARD,STAR ROUTE BOX 2051,,POPLAR,MT,59255,P.L.U.T.O.  - MANUEL FICK,248 HOLSTON VILLAGE RD,,WAYNESVILLE,NC,28786,FARM WORKER GRAIN 1,3.0,8.74,HR,POPLAR,MT,S
2269,C-08326-15622,2009-02-09 12:26:10,2008-12-16 00:00:00,Certified - Full,2009-03-01 00:00:00,2009-12-10 00:00:00,2009-03-01 00:00:00,2009-12-10 00:00:00,FELIX GILBERTSON,142 E. PLEASANT PRAIRIE ROAD,,FLAXVILLE,MT,59222,LEISHA COLEMAN,21657 CTY RD 11,,ELBOW LAKE,MN,56531,FARM WORKER-DIVERSIFIED I,1.0,8.74,HR,FLAXVILLE,MT,S
2270,C-09016-17196,2009-02-09 12:46:35,2009-01-16 00:00:00,Withdrawn,2009-03-15 00:00:00,2009-11-30 00:00:00,,,KERKHOFF LLC,7805 W. 900 NORTH ROAD,,WEST LAFAYETTE,IN,47906,JACOB J. SAPOCHNICK,,"1552 SIXTH AVENUE, SUITE 5",SAN DIEGO,CA,92101-3216,"FARMWORKER, GRAIN II",,10.0,HR,WEST LAFAYETTE,IN,S
2271,C-09013-16879,2009-02-09 12:57:41,2009-01-13 00:00:00,Certified - Full,2009-03-10 00:00:00,2010-03-09 00:00:00,2009-03-10 00:00:00,2010-03-09 00:00:00,"CLIFFORD LAWRENCE BRUBAKER, AKA LARRY BRUBAKER",2394 IRIGARAY ROAD,,KAYCEE,WY,82639,"ANNE B FILBERT/FILBERT & ASSOCIATES, P.C.",445C E. CHEYENNE MOUNTAIN BLVD.,PMB #431,COLORADO SPRINGS,CO,80906,SHEEPHERDER,1.0,650.0,MTH,KAYCEE,WY,S
2272,C-09022-17387,2009-02-09 13:36:10,2009-01-22 00:00:00,Certified - Full,2009-03-09 00:00:00,2009-12-05 00:00:00,2009-03-09 00:00:00,2009-12-05 00:00:00,"W S YOE NURSERIES, INC.",3401 WOOD RD.,,MADISON,OH,44057,SARAH E. FARRELL,230 CAMERON AVE,PO BOX 630,VASS,NC,28394,"FARMWORKERS AND LABORERS, CROP",9.0,9.86,HR,MADISON,OH,S
2273,C-09008-16649,2009-02-09 13:39:03,2009-01-08 00:00:00,Certified - Full,2009-02-24 00:00:00,2009-12-01 00:00:00,2009-02-24 00:00:00,2009-12-01 00:00:00,MEADOWVIEW FARM,120 COLLEGE HIGHWAY,,SOUTHWICK,MA,01077,"NEW ENGLAND APPLE COUNCIL, JOSEPH YOUNG",7 MAIN ST.,,GOFFSTOWN,NH,03045,DIVERSIFIED CROP WORKER,3.0,9.7,HR,SOUTHWICK,MA,S
2274,C-09015-17118,2009-02-09 13:42:17,2009-01-13 00:00:00,Certified - Full,2009-02-28 00:00:00,2009-11-21 00:00:00,2009-02-28 00:00:00,2009-11-21 00:00:00,G & G NURSERY,7800 OHIO RIVER RD,,LESAGE,WV,25537,"MAS LABOR H2A, LLC",P.O. BOX 507,650 FRONT STREET,LOVINGSTON,VA,22949,HORTICULTURAL WORKER II,5.0,9.13,HR,LESAGE,WV,S
2275,C-08346-16081,2009-02-09 13:53:58,2008-12-11 00:00:00,Denied,2009-02-08 00:00:00,2009-09-01 00:00:00,,,OLIVER PAINE GREENHOUSES,125 GRANBY RD,,FULTON,NY,13069,,,,,,,HORTICULTURAL WORKER I,,9.7,HR,FULTON,NY,S
2276,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,NORTH CAROLINA GROWERS ASSOCIATION INC. (NCGA),230 CAMERON AVE.,,VASS,NC,28394,,,,,,,FARMWORKER: CHRISTMAS TREES,206.0,7.96,HR,VASS,NC,A
2277,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,MATTHEW HORNEY,P.O.  BOX 639,,NEWLAND,NC,28657,,,,,,,FARMWORKER: CHRISTMAS TREES,40.0,7.96,HR,NEWLAND,NC,
2278,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,CARROLL E. GARLAND,667 CHURCH RD.,,BOONE,NC,28607,,,,,,,FARMWORKER: CHRISTMAS TREES,26.0,7.96,HR,BOONE,NC,
2279,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,GREG & JAMES SEXTON,1616 HWY 16 S.,P.O. BOX 1235,JEFFERSON,NC,28640,,,,,,,FARMWORKER: CHRISTMAS TREES,20.0,7.96,HR,JEFFERSON,NC,
2280,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,GRAHAM FERRELL,1775 SCHULTZ CIR,P.O. BOX 757,NEWLAND,NC,28657,,,,,,,FARMWORKER: CHRISTMAS TREES,19.0,7.96,HR,NEWLAND,NC,
2281,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,JAMES M. & CHERIE S. SHATLEY,2617 POTATO CREEK ROAD,,MOUTH OF WILSON,VA,24363,,,,,,,FARMWORKER: CHRISTMAS TREES,14.0,7.96,HR,MOUTH OF WILSON,NC,
2282,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,DAVID CARTNER,901 BALSAM DRIVE,P.O. BOX 74,NEWLAND,NC,28657,,,,,,,FARMWORKER: CHRISTMAS TREES,10.0,7.96,HR,NEWLAND,NC,
2283,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,DALE HUDLER,2545 BEAVER CREEK SCHOOL ROAD,P.O. BOX 1080,WEST JEFFERSON,NC,28694,,,,,,,FARMWORKER: CHRISTMAS TREES,10.0,7.96,HR,WEST JEFFERSON,NC,
2284,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,CHARLES SCOTT TAYLOR,286 CODY LANE,,VILAS,NC,28692,,,,,,,FARMWORKER: CHRISTMAS TREES,10.0,7.96,HR,VILAS,NC,
2285,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,HARRY B. YATES,134 JAKE STORIE RD.,,BOONE,NC,28607,,,,,,,FARMWORKER: CHRISTMAS TREES,9.0,7.96,HR,BOONE,NC,
2286,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,WILLIAM M PATE,445 N REILLY RD,,FAYETTEVILLE,NC,28303,,,,,,,FARMWORKER: CHRISTMAS TREES,8.0,7.96,HR,FAYETTEVILLE,NC,
2287,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,KURT VANCE,P.O. BOX 399,1881 MILLERS GAP HWY,NEWLAND,NC,28657,,,,,,,FARMWORKER: CHRISTMAS TREES,8.0,7.96,HR,NEWLAND,NC,
2288,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,SAMUEL STOREY,2889 BEECH MNT RD,,ELK PARK,NC,28622,,,,,,,FARMWORKER: CHRISTMAS TREES,6.0,7.96,HR,ELK PARK,NC,
2289,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,CLAY CUTHBERTSON,217 ARLIN FRANKLIN RD,P.O. BOX 81,CROSSNORE,NC,28616,,,,,,,FARMWORKER: CHRISTMAS TREES,6.0,7.96,HR,CROSSNORE,NC,
2290,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,DAVID ELLIS,PO BOX 117,,ELK PARK,NC,28622,,,,,,,FARMWORKER: CHRISTMAS TREES,5.0,7.96,HR,ELK PARK,NC,
2291,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,SAMUEL CHURCH,13526 US HWY 221 S.,P.O. BOX 347,DEEP GAP,NC,28618,,,,,,,FARMWORKER: CHRISTMAS TREES,5.0,7.96,HR,DEEP GAP,NC,
2292,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,BOBBY EUGENE DANIELS JR,P.O. BOX 263,,NEWLAND,NC,28657,,,,,,,FARMWORKER: CHRISTMAS TREES,5.0,7.96,HR,NEWLAND,NC,
2293,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,CECIL TRIVETT,325 ARLAN FRANKLIN RD.,,NEWLAND,NC,28657,,,,,,,FARMWORKER: CHRISTMAS TREES,3.0,7.96,HR,NEWLAND,NC,
2294,C-09022-17370,2009-02-09 14:11:29,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-10 00:00:00,2009-03-08 00:00:00,2009-12-10 00:00:00,JOHN BEACH,7019 GINGERCAKE RD,,NEWLAND,NC,28657,,,,,,,FARMWORKER: CHRISTMAS TREES,2.0,7.96,HR,NEWLAND,NC,
2295,C-08358-16324,2009-02-09 14:39:59,2008-12-23 00:00:00,Certified - Full,2009-03-01 00:00:00,2009-11-20 00:00:00,2009-03-01 00:00:00,2009-11-20 00:00:00,DOUBLE J FARMS,257 CHICAGO MILLS DR.,,GILBERT,LA,71336,"DENNIS R. SUTTON, PSI",PLACEMENT SERVICE INTERNATIONAL,P.O. BOX 80,GOWER,MO,64454,FARMWORKER GRAIN I,6.0,8.41,HR,GILBERT,LA,S
2296,C-09009-16725,2009-02-09 15:16:23,2009-01-09 00:00:00,Certified - Full,2009-03-01 00:00:00,2009-12-10 00:00:00,2009-03-01 00:00:00,2009-12-10 00:00:00,"FAIRVIEW FARMS, INC.",345 LONG PLAIN RD.,P.O. BOX 86,WHATELY,MA,01093,JOSEPH YOUNG,7 MAIN ST.,,GOFFSTOWN,NH,03045,"FARM WORKER, DIVERSIFIED CROPS II",5.0,9.7,HR,WHATELY,MA,S
2297,C-08305-15277,2009-02-09 15:33:48,2008-11-21 00:00:00,Certified - Full,2009-03-02 00:00:00,2009-11-30 00:00:00,2009-03-02 00:00:00,2009-11-30 00:00:00,"COUNTRY NURSERY, INC.",85603 579TH AVE,,WAYNE,NE,68787,,,,,,,HORTICULTURAL WORKER II,3.0,9.9,HR,WAYNE,NE,S
2298,C-09022-17385,2009-02-09 15:44:35,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-12-20 00:00:00,2009-03-08 00:00:00,2009-12-20 00:00:00,DAVID BRUMFIELD,195 ADAMS LN.,,MADISONVILLE,KY,42431,MELISSA A. GREEN,3612 WEST FORK RD,,MURRAY,KY,42071,"FARMWORKERS AND LABORERS, CROP",6.0,7.25,HR,MADISONVILLE,KY,S
2299,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,NORTH CAROLINA GROWERS ASSOCIATION INC. (NCGA),230 CAMERON AVE.,,VASS,NC,28394,,,,,,,"FARMWORKERS AND LABORERS, CROP",384.0,9.0,HR,VASS,NC,A
2300,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,ROGER LANE,228 TURKEY HWY,P.O. BOX 289,CLINTON,NC,28329,,,,,,,"FARMWORKERS AND LABORERS, CROP",27.0,9.0,HR,VASS,NC,
2301,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,WILLIAM TRACY POPE,671 PARKER MEMORIAL RD.,,CLINTON,NH,28328,,,,,,,"FARMWORKERS AND LABORERS, CROP",25.0,9.0,HR,VASS,NC,
2302,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,REGINALD HOWARD STRICKLAND,1656 COUNTRY CLUB RD.,,MOUNT OLIVE,NC,28365,,,,,,,"FARMWORKERS AND LABORERS, CROP",19.0,9.0,HR,VASS,NC,
2303,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,WILLIAM H. STEPHENS,BOX 100,,ORRUM,NC,28369,,,,,,,"FARMWORKERS AND LABORERS, CROP",19.0,9.0,HR,VASS,NC,
2304,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,KAY FISHER,11735 WATSON SEED FARM RD.,,WHITAKER,NC,27891,,,,,,,"FARMWORKERS AND LABORERS, CROP",13.0,9.0,HR,VASS,NC,
2305,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,DAVID G. GODWIN,6914 TIMOTHY ROAD,,DUNN,NC,28334,,,,,,,"FARMWORKERS AND LABORERS, CROP",12.0,9.0,HR,VASS,NC,
2306,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,DALLIE RAY CANADY II,"15689 SWAMP FOX HWY, EAST",,TABOR CITY,NC,,,,,,,,"FARMWORKERS AND LABORERS, CROP",11.0,9.0,HR,VASS,NC,
2307,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,EUGENE BERRYHILL,705 BERRYHILL RD.,,ROXBORO,NC,27574,,,,,,,"FARMWORKERS AND LABORERS, CROP",11.0,9.0,HR,VASS,NC,
2308,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,JIMMY & TONY ROSS,701 JOEL RD.,,CARTHAGE,NC,28327,,,,,,,"FARMWORKERS AND LABORERS, CROP",11.0,9.0,HR,VASS,NC,
2309,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,RAYMOND FOSTER,5008 US 401 HWY N,,LOUISBURG,NC,27549,,,,,,,"FARMWORKERS AND LABORERS, CROP",11.0,9.0,HR,VASS,NC,
2310,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,JEFFREY J.  SMITH & TODD JOHNSON,5929 HWY 601,P.O. BOX 244,BOONVILLE,NC,27011,,,,,,,"FARMWORKERS AND LABORERS, CROP",10.0,9.0,HR,VASS,NC,
2311,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,JEROME VICK,11124 CHRISTIAN RD.,,WILSON,NC,27896,,,,,,,"FARMWORKERS AND LABORERS, CROP",10.0,9.0,HR,VASS,NC,
2312,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,"MILTON TUGWELL , JR.",4510 FRIENDSHIP CHRUCH ROAD,,FARMVILLE,NC,27828,,,,,,,"FARMWORKERS AND LABORERS, CROP",8.0,9.0,HR,VASS,NC,
2313,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,"WILTON DEARLD SMITH, JR.",300 PANTHER CREEK RD.,,PINK HILL,NC,28572,,,,,,,"FARMWORKERS AND LABORERS, CROP",8.0,9.0,HR,VASS,NC,
2314,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,TEDDY L. DONATHAN,171 COUNTRY BOY LANE,,CAMERON,NC,28326,,,,,,,"FARMWORKERS AND LABORERS, CROP",8.0,9.0,HR,VASS,NC,
2315,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,JOE P. JOHNSON,PO BOX 544,,COATS,NC,27521,,,,,,,"FARMWORKERS AND LABORERS, CROP",8.0,9.0,HR,VASS,NC,
2316,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,STEPHEN W. SMITH,716 OLD STAGE RD.,,DEEP RUN,NC,28358,,,,,,,"FARMWORKERS AND LABORERS, CROP",8.0,9.0,HR,VASS,NC,
2317,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,WILLIAM RICHARDS III,316 BOB RICHARDS ROAD,,YOUNGSVILLE,NC,27596,,,,,,,"FARMWORKERS AND LABORERS, CROP",8.0,9.0,HR,VASS,NC,
2318,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,CHAD D. BULLINGTON,832 CORNER ROAD,,PINNACLE,NC,27043,,,,,,,"FARMWORKERS AND LABORERS, CROP",8.0,9.0,HR,VASS,NC,
2319,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,"ROBERT E. WOOTEN, JR.",5069 HWY 58 NORTH,,HOOKERTON,NC,28538,,,,,,,"FARMWORKERS AND LABORERS, CROP",8.0,9.0,HR,VASS,NC,
2320,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,SAMMY ODELL MANUEL,575 DAIRY ROAD,,REIDSVILLE,NC,27320,,,,,,,"FARMWORKERS AND LABORERS, CROP",8.0,9.0,HR,VASS,NC,
2321,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,ANTHONY C. SMITH,2444 NC 111 NORTH,,PINK HILL,NC,28572,,,,,,,"FARMWORKERS AND LABORERS, CROP",8.0,9.0,HR,VASS,NC,
2322,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,FREDDY MURPHY,3074 HWY 258 NORTH,,SNOW HILL,NC,28580,,,,,,,"FARMWORKERS AND LABORERS, CROP",7.0,9.0,HR,VASS,NC,
2323,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,"FRANK W. HOBSON, JR.",2732 COUNTRY CLUB ROAD,,YADKINVILLE,NC,27055,,,,,,,"FARMWORKERS AND LABORERS, CROP",7.0,9.0,HR,VASS,NC,
2324,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,GEORGE WOOTEN,210 MILLS ST.,,CHADBOURN,NC,28431,,,,,,,"FARMWORKERS AND LABORERS, CROP",7.0,9.0,HR,VASS,NC,
2325,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,DENNIS D. COE,420 MOSER RD.,,ARARAT,NC,27007,,,,,,,"FARMWORKERS AND LABORERS, CROP",6.0,9.0,HR,VASS,NC,
2326,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,WAYNE/MATHEW GRISSOM,5230 NC HWY 39 SOUTH,,HENDERSON,NC,27537,,,,,,,"FARMWORKERS AND LABORERS, CROP",6.0,9.0,HR,VASS,NC,
2327,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,BILLY H. WHITE,868 HOUSTONVILLE,,HARMONY,NC,28634,,,,,,,"FARMWORKERS AND LABORERS, CROP",6.0,9.0,HR,VASS,NC,
2328,C-09022-17379,2009-02-09 15:51:53,2009-01-22 00:00:00,Certified - Full,2009-03-08 00:00:00,2009-11-05 00:00:00,2009-03-08 00:00:00,2009-12-15 00:00:00,RON W. RICHMOND,3871 NC HWY 119N.,,LEASBURG,NC,27291,,,,,,,"FARMWORKERS AND LABORERS, CROP",6.0,9.0,HR,VASS,NC,
